model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,trial,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,25,4,0.8142980337142944,0.8023804426193237,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,25,5,0.7766282558441162,0.7718132734298706,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,25,6,0.8142979145050049,0.7761152386665344,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,25,7,0.8142979145050049,0.7810973525047302,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,25,8,0.8142979145050049,0.7755802869796753,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,25,9,0.8142979145050049,0.7755802869796753,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,0,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,1,0.7766282558441162,0.7718132734298706,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,2,0.7766282558441162,0.7718132734298706,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,3,0.8142980337142944,0.8061474561691284,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,4,0.8142979145050049,0.7805623412132263,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,5,0.7766282558441162,0.7718132734298706,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,6,0.8142980337142944,0.8061474561691284,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,7,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,8,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,30,9,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,0,0.8142980337142944,0.8023804426193237,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,1,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,2,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,3,0.8142979145050049,0.7810973525047302,0.4,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,4,0.8142980337142944,0.8020722270011902,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,5,0.8142979145050049,0.7762603759765625,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,6,0.8142979145050049,0.7805623412132263,0.5,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,7,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,8,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,35,9,0.8142980337142944,0.8102227449417114,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,0,0.8142979145050049,0.7810973525047302,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,1,0.8142979145050049,0.7810973525047302,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,2,0.8142979145050049,0.7810973525047302,0.3,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,3,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,4,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,5,0.8142979145050049,0.7810973525047302,0.3,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,6,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,7,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,8,0.8142979145050049,0.7810973525047302,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,40,9,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,0,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,1,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,2,0.8142980337142944,0.8102227449417114,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,3,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,4,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,5,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,6,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,7,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,8,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,45,9,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,0,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,1,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,2,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,3,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,4,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,5,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,6,0.8142980337142944,0.8064557313919067,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,7,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,8,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,50,9,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,0,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,1,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,2,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,3,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,4,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,5,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,6,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,7,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,8,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_core,中子,baseline,zh,51,9,0.8142980337142944,0.8105310201644897,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,0,0,0.7392836809158325,0.6422367095947266,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,0,0.7392836809158325,0.6482037305831909,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,1,0.7392836809158325,0.6609290242195129,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,2,0.7392836809158325,0.6609290242195129,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,3,0.7392836809158325,0.6631153225898743,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,4,0.7392836809158325,0.6463719606399536,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,5,0.7392836809158325,0.6485710144042969,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,6,0.7392836809158325,0.6441195011138916,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,7,0.7392836809158325,0.6488392353057861,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,8,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,5,9,0.7392836809158325,0.6744207143783569,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,0,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,1,0.7392836809158325,0.6698764562606812,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,2,0.7392836809158325,0.6651853322982788,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,3,0.7392836809158325,0.6422367095947266,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,4,0.7392836809158325,0.661067008972168,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,5,0.7392836809158325,0.6545183062553406,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,6,0.7392836809158325,0.6997305154800415,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,7,0.7392836809158325,0.6736611723899841,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,8,0.7392836809158325,0.6746388077735901,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,10,9,0.7392836809158325,0.6583160161972046,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,0,0.7392836809158325,0.6552794575691223,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,1,0.7392836809158325,0.6997305154800415,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,2,0.7392836809158325,0.6998615264892578,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,3,0.7392836809158325,0.6801592111587524,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,4,0.7392836809158325,0.6746388077735901,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,5,0.7392836809158325,0.6697260141372681,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,6,0.7392836809158325,0.6997305154800415,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,7,0.7392836809158325,0.665683925151825,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,8,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,15,9,0.7392836809158325,0.6744207143783569,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,0,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,1,0.7392836809158325,0.6889322996139526,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,2,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,3,0.7392836809158325,0.6592177152633667,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,4,0.7392836809158325,0.6746388077735901,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,5,0.7392836809158325,0.7008478045463562,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,6,0.7392836809158325,0.6998615264892578,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,7,0.7392836809158325,0.6560932397842407,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,8,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,20,9,0.7392836809158325,0.6472414135932922,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,0,0.7392836809158325,0.7011808156967163,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,1,0.7392836809158325,0.6717523336410522,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,2,0.7392836809158325,0.6801623702049255,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,3,0.7392836809158325,0.6987442970275879,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,4,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,5,0.7392836809158325,0.6970202326774597,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,6,0.7392836809158325,0.6998615264892578,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,7,0.7392836809158325,0.6801623702049255,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,8,0.7392836809158325,0.6801592111587524,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,25,9,0.7392836809158325,0.651027262210846,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,0,0.7392836809158325,0.6719083786010742,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,1,0.7392836809158325,0.6777294874191284,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,2,0.7392836809158325,0.6842541694641113,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,3,0.7392836809158325,0.6987442970275879,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,4,0.7392836809158325,0.6796606779098511,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,5,0.7392836809158325,0.6663333773612976,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_en_core,neutron,baseline,en,30,6,0.7392836809158325,0.7008478045463562,0.2,1
