experiment,scope,extra_docs,trial,query_mode,relevance,probe_node_id,probe_doc_id,pool_docs,pool_chunks,query_preview,mrr,first_relevant_rank,recall_at_1,recall_at_5,recall_at_10
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,f3bc8ce7-427a-433a-ba95-315260b8bfba,Advanced_Surveillance_ae2b264b97,13,11309,#### **5.7.4.,0.14285714285714285,7.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,23f01062-5705-49c5-be66-2652bec50467,Advanced_Surveillance_ae2b264b97,13,11309,$$\mathbf{z}_{k} = \mathbf{H}_{k} \mathbf{x}_{k} + \mathbf{v}_{k} \tag{14}$$ where $\mathbf{H}_k$ is the observational m,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,23f01062-5705-49c5-be66-2652bec50467,Advanced_Surveillance_ae2b264b97,13,11309,$$\mathbf{z}_{k} = \mathbf{H}_{k} \mathbf{x}_{k} + \mathbf{v}_{k} \tag{14}$$ where $\mathbf{H}_k$ is the observational m,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,dbd670c4-7d34-48f7-8c25-e2bb31041a2c,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,. It may be acceptable to use post-development testing to compensate for a major lack of product development documentati,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,dbd670c4-7d34-48f7-8c25-e2bb31041a2c,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,. It may be acceptable to use post-development testing to compensate for a major lack of product development documentati,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,78a7a721-e60d-4869-8b27-288b2befdd0c,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- Complex and difficult communication between existing data loggers, data sources like programmable logic controllers, s",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,78a7a721-e60d-4869-8b27-288b2befdd0c,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- Complex and difficult communication between existing data loggers, data sources like programmable logic controllers, s",0.1,10.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,6ff70231-dc1a-4288-89f5-e3a5bbe21f19,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- A part load diagram with constant average coolant temperature in the upper load region, reducing the impact of load ch",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,6ff70231-dc1a-4288-89f5-e3a5bbe21f19,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- A part load diagram with constant average coolant temperature in the upper load region, reducing the impact of load ch",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,94cfba47-f9f4-4649-89b9-2b0acdb6396a,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,. The owner must be prepared to accept that I&C engineers so dedicated for construction and commissioning would be admin,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,94cfba47-f9f4-4649-89b9-2b0acdb6396a,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,. The owner must be prepared to accept that I&C engineers so dedicated for construction and commissioning would be admin,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,f62fc034-2dba-4cf3-befe-6f273afbd89f,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,11309,". A minimal requirement is that the new system should be as good as the old system, but often this is not considered eno",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,f62fc034-2dba-4cf3-befe-6f273afbd89f,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,11309,". A minimal requirement is that the new system should be as good as the old system, but often this is not considered eno",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,93361f29-5b80-422c-9b46-82c89081b805,Advanced_Surveillance_ae2b264b97,13,11309,"As the world's NPP population gets older, there are efforts to play down the role of ageing.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,93361f29-5b80-422c-9b46-82c89081b805,Advanced_Surveillance_ae2b264b97,13,11309,"As the world's NPP population gets older, there are efforts to play down the role of ageing.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,60984782-23eb-400b-be93-9db62bdd40f0,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,| 4. Software manufacture | | Verification 4 | | 5.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,60984782-23eb-400b-be93-9db62bdd40f0,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,| 4. Software manufacture | | Verification 4 | | 5.,0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,30fe5949-0b4e-4867-aef3-3c0ac591888f,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- (a) HVAC optimization: Automated FMECA, as presented in Section 3.2.2, was applied to a safety HVAC system, using a th",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,30fe5949-0b4e-4867-aef3-3c0ac591888f,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- (a) HVAC optimization: Automated FMECA, as presented in Section 3.2.2, was applied to a safety HVAC system, using a th",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,1d0d031d-51a9-43e8-8203-7adba9f3f497,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,11309,". The main EPRI product used in life-cycle management of I&C systems is a set of methodologies and guidelines that, as p",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,1d0d031d-51a9-43e8-8203-7adba9f3f497,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,11309,". The main EPRI product used in life-cycle management of I&C systems is a set of methodologies and guidelines that, as p",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,bcdaf490-d74d-4cc9-a5d2-c4eacc90ff0a,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,- Manual control and monitoring under normal operating conditions and following faults are to be exercised at the operat,0.125,8.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,bcdaf490-d74d-4cc9-a5d2-c4eacc90ff0a,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,- Manual control and monitoring under normal operating conditions and following faults are to be exercised at the operat,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,819cd3ef-a9da-41c0-a89e-8b5323be99dc,Maintenance_Testing_Surveillance_and_Inspection__6afa4aa1fe,13,11309,"#### **Receipt of consumables, spare parts and components** - 8.29.",0.14285714285714285,7.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,819cd3ef-a9da-41c0-a89e-8b5323be99dc,Maintenance_Testing_Surveillance_and_Inspection__6afa4aa1fe,13,11309,"#### **Receipt of consumables, spare parts and components** - 8.29.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,eb3ae064-54b0-43cd-8640-1aded60bbe2a,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,".

## 7.5. COMPUTER SECURITY

Digital technologies are increasingly being incorporated into and integrated with I&C syst",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,eb3ae064-54b0-43cd-8640-1aded60bbe2a,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,".

## 7.5. COMPUTER SECURITY

Digital technologies are increasingly being incorporated into and integrated with I&C syst",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,c864f654-bd17-4419-b62b-b5a739829536,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,# 8.4. COMPUTER SYSTEM PERIPHERALS There have been enormous improvements in the performance and cost of computer periphe,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,c864f654-bd17-4419-b62b-b5a739829536,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,# 8.4. COMPUTER SYSTEM PERIPHERALS There have been enormous improvements in the performance and cost of computer periphe,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,adbb1461-0efc-4acc-af06-6b22e82dcee1,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,RBM rod block monitor (Japan) RCS reactor coolant system REPOL reactor power limitation system (Germany) RHR residual he,0.16666666666666666,6.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,adbb1461-0efc-4acc-af06-6b22e82dcee1,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,11309,RBM rod block monitor (Japan) RCS reactor coolant system REPOL reactor power limitation system (Germany) RHR residual he,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,0ea35472-80ed-47ff-984a-adae236bfc02,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,11309,". If the former, there are potentially some significant challenges to overcome with respect to any claims that may have ",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,0ea35472-80ed-47ff-984a-adae236bfc02,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,11309,". If the former, there are potentially some significant challenges to overcome with respect to any claims that may have ",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,2024fdbf-7865-4e4e-8836-90063992bc1e,Advanced_Surveillance_ae2b264b97,13,11309,".g. for pressure, flow, temperature and neutron flux) is an important SDP activity in NPPs.",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,2024fdbf-7865-4e4e-8836-90063992bc1e,Advanced_Surveillance_ae2b264b97,13,11309,".g. for pressure, flow, temperature and neutron flux) is an important SDP activity in NPPs.",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,0afe068c-c713-4070-a261-95f8f6102ef9,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,11309,"- 4.6. References [18, 19] explain the concept of defence in depth and describe the levels of defence in depth.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,0afe068c-c713-4070-a261-95f8f6102ef9,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,11309,"- 4.6. References [18, 19] explain the concept of defence in depth and describe the levels of defence in depth.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,c93b8a00-53c6-4fd6-93be-72080ec03907,Maintenance_Testing_Surveillance_and_Inspection__6afa4aa1fe,13,11309,- (f) Monitoring to ensure that transition temperature criteria (e.g.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,c93b8a00-53c6-4fd6-93be-72080ec03907,Maintenance_Testing_Surveillance_and_Inspection__6afa4aa1fe,13,11309,- (f) Monitoring to ensure that transition temperature criteria (e.g.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,e2725d1c-bd51-43ec-b7b9-a85feb63dfd1,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,". In this way, the movement of the detector in a non-zero flux gradient is directly mapped into detector current fluctua",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,e2725d1c-bd51-43ec-b7b9-a85feb63dfd1,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,". In this way, the movement of the detector in a non-zero flux gradient is directly mapped into detector current fluctua",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,99ec06b5-ec6c-4ef1-9099-ad69929cbb11,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,11309,. The cold shutdown testing of RTDs described in Section 4.2.3 is an example of a means that is used in some plants to e,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,99ec06b5-ec6c-4ef1-9099-ad69929cbb11,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,11309,. The cold shutdown testing of RTDs described in Section 4.2.3 is an example of a means that is used in some plants to e,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,c886958e-74b3-422e-b5cf-00739c27e5d4,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,11309,- Should be traceable throughout the I&C life cycle phases; - Should be controlled under a configuration management syst,0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,c886958e-74b3-422e-b5cf-00739c27e5d4,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,11309,- Should be traceable throughout the I&C life cycle phases; - Should be controlled under a configuration management syst,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,d5354ec0-3bd1-431e-93ba-de9cf1da8cf2,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- (b) Mounting/dismounting instructions: The use of CAD/CAM tools is a widespread practice in the industry, in particula",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,d5354ec0-3bd1-431e-93ba-de9cf1da8cf2,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,11309,"- (b) Mounting/dismounting instructions: The use of CAD/CAM tools is a widespread practice in the industry, in particula",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,562af139-1e20-41fb-adeb-ec23962b31d8,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,"In the case of current signals, an additional component is needed to convert the current signals into measurable voltage",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,562af139-1e20-41fb-adeb-ec23962b31d8,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,"In the case of current signals, an additional component is needed to convert the current signals into measurable voltage",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,6a5f8ca0-cecb-4960-92e7-5c5450b727f3,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,"- Rapid evolutions in the technology lead to a shortened life cycle for the commercial availability of processors, memor",0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,6a5f8ca0-cecb-4960-92e7-5c5450b727f3,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,"- Rapid evolutions in the technology lead to a shortened life cycle for the commercial availability of processors, memor",0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,577eadc7-bec0-4ddf-a4c8-814e25d075d6,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,"The above mentioned two types of functional suitability qualification are called ""functional qualification"" and ""environ",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,577eadc7-bec0-4ddf-a4c8-814e25d075d6,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,"The above mentioned two types of functional suitability qualification are called ""functional qualification"" and ""environ",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,ceebbb17-a3d6-43f3-b7ec-b45c5e9b4ddd,Implementing_Digital_Instrumentation_and_Control_e5bd18e964,13,11309,| EC | EUR 19265 | Common Position of European Nuclear Regulators for the<br>Licensing of Safety Critical Software for N,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,ceebbb17-a3d6-43f3-b7ec-b45c5e9b4ddd,Implementing_Digital_Instrumentation_and_Control_e5bd18e964,13,11309,| EC | EUR 19265 | Common Position of European Nuclear Regulators for the<br>Licensing of Safety Critical Software for N,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,81497d31-d8c0-4341-b3c0-1a636c6948f7,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,"Digital I&C software shall therefore be developed, modified, or accepted in accordance with an approved software quality",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,81497d31-d8c0-4341-b3c0-1a636c6948f7,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,11309,"Digital I&C software shall therefore be developed, modified, or accepted in accordance with an approved software quality",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,06f8b7ff-68ba-4b14-b8ed-ac6a4243b78f,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,.e. configuration control together with protection against accidental or malevolent attack).,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,06f8b7ff-68ba-4b14-b8ed-ac6a4243b78f,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,.e. configuration control together with protection against accidental or malevolent attack).,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,4c01632b-a18a-429c-ab43-909cf2727a7c,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,- Empirical modelling techniques construct models from historical operating data or simulated data.,0.14285714285714285,7.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,4c01632b-a18a-429c-ab43-909cf2727a7c,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,11309,- Empirical modelling techniques construct models from historical operating data or simulated data.,0.16666666666666666,6.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,8f110fd9-9f56-4884-9816-c358d1b39702,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,11309,"- frequency estimates of fuel damages and excess release of radioactivity to the public, this is normally defined as a p",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,8f110fd9-9f56-4884-9816-c358d1b39702,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,11309,"- frequency estimates of fuel damages and excess release of radioactivity to the public, this is normally defined as a p",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,842c0ec7-228c-473f-883a-ba1ec1cf9202,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,11309,". To some degree, all these steps require expert knowledge and highly specialized tools (e.g.",0.0,0.0,0.0,0.0,0.0
