model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,trial,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,2,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,3,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,4,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,5,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,6,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,7,0.7712782621383667,0.6908153295516968,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,8,0.7735453844070435,0.7570340037345886,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,10,9,0.7766281962394714,0.7137247323989868,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,0,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,1,0.7735453844070435,0.7570340037345886,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,2,0.7766281962394714,0.7137247323989868,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,3,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,4,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,5,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,6,0.7712782621383667,0.6908153295516968,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,7,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,8,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,9,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,0,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,1,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,2,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,3,0.7712782621383667,0.6908153295516968,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,4,0.7735453844070435,0.7570340037345886,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,5,0.7712782621383667,0.6908153295516968,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,6,0.7712782621383667,0.6908153295516968,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,7,0.7712782621383667,0.6908153295516968,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,8,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,9,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,0,0.7712782621383667,0.6908153295516968,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,1,0.7735453844070435,0.7570340037345886,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,2,0.7712782621383667,0.6908153295516968,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,3,0.7712782621383667,0.6908153295516968,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,4,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,5,0.7766281962394714,0.7137247323989868,0.6,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,6,0.7712782621383667,0.6908153295516968,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,7,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,8,0.7735453844070435,0.7570340037345886,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,9,0.7712782621383667,0.6908153295516968,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,0,0.7735453844070435,0.7570340037345886,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,1,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,2,0.7735453844070435,0.7570340037345886,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,3,0.7735453844070435,0.7570340037345886,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,4,0.7735453844070435,0.7570340037345886,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,5,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,6,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,7,0.7735453844070435,0.7570340037345886,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,8,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,9,0.7735453844070435,0.7570340037345886,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,0,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,1,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,2,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,3,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,4,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,5,0.7712782621383667,0.6908153295516968,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,6,0.7766281962394714,0.7137247323989868,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,7,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,8,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,9,0.7766281962394714,0.7137247323989868,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,0,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,1,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,2,0.7766281962394714,0.7137247323989868,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,3,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,4,0.7766281962394714,0.7137247323989868,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,5,0.7735453844070435,0.7570340037345886,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,6,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,7,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,8,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,9,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,0,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,1,0.7766281962394714,0.7137247323989868,0.8,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,2,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,3,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,4,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,5,0.7735453844070435,0.7570340037345886,0.3,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,6,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,7,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,8,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,9,0.7735453844070435,0.7570340037345886,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,0,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,1,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,2,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,3,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,4,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,5,0.7766281962394714,0.7730283737182617,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,6,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,7,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,8,0.7766281962394714,0.7730283737182617,0.2,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,9,0.7766281962394714,0.7730283737182617,0.2,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,0,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,1,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,2,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,3,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,4,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,5,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,6,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,7,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,8,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,9,0.7766281962394714,0.7730283737182617,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,0,0,0.6433289647102356,0.6121511459350586,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,0,0.6433289647102356,0.6173409223556519,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,1,0.6433289647102356,0.6121511459350586,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,2,0.6589223146438599,0.6336113214492798,0.6,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,3,0.6433289647102356,0.6210166215896606,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,4,0.7091929912567139,0.6252488493919373,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,5,0.6433289647102356,0.6156213283538818,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,6,0.6433289647102356,0.6208367943763733,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,7,0.6433289647102356,0.6246477961540222,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,8,0.6433289647102356,0.6121511459350586,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,5,9,0.6433289647102356,0.6161130666732788,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,0,0.6759647130966187,0.6348910331726074,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,1,0.6589223146438599,0.6308082342147827,0.6,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,2,0.6759647130966187,0.6418899297714233,0.2,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,3,0.6433289647102356,0.6173409223556519,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,4,0.6589223146438599,0.6305614709854126,0.7,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,5,0.6759647130966187,0.6348910331726074,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,6,0.6946671009063721,0.6624276041984558,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,7,0.6759647130966187,0.6348910331726074,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,8,0.6433289647102356,0.6121511459350586,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,10,9,0.6946671009063721,0.6586547493934631,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,0,0.7091929912567139,0.6350275874137878,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,1,0.6433289647102356,0.6191171407699585,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,2,0.7091929912567139,0.6408022046089172,0.6,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,3,0.7091929912567139,0.6425417065620422,0.5,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,4,0.6759647130966187,0.6348910331726074,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,5,0.6946671009063721,0.662117600440979,0.1,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,6,0.6759647130966187,0.6348910331726074,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,7,0.6433289647102356,0.6278367638587952,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,8,0.6433289647102356,0.6121511459350586,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,15,9,0.7091929912567139,0.6408022046089172,0.6,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,0,0.7091929912567139,0.6252488493919373,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,1,0.7091929912567139,0.6430563926696777,0.5,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,2,0.6946671009063721,0.6586547493934631,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,3,0.6759647130966187,0.6348910331726074,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,4,0.6433289647102356,0.6253196001052856,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,5,0.7091929912567139,0.6690226793289185,0.1,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,6,0.6759647130966187,0.6413752436637878,0.2,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,7,0.7091929912567139,0.642583429813385,0.5,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,8,0.6433289647102356,0.6248945593833923,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,20,9,0.7091929912567139,0.6442433595657349,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,0,0.7091929912567139,0.6496065258979797,0.2,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,1,0.7091929912567139,0.6693885922431946,0.1,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,2,0.6759647130966187,0.6363354921340942,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,3,0.7091929912567139,0.6501212120056152,0.2,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,4,0.7091929912567139,0.6323693990707397,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,5,0.7091929912567139,0.6327556371688843,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,6,0.7091929912567139,0.672286331653595,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,7,0.6946671009063721,0.6624276041984558,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,8,0.6946671009063721,0.662117600440979,0.1,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,25,9,0.7091929912567139,0.6693885922431946,0.1,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,30,0,0.7091929912567139,0.6496065258979797,0.2,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,30,1,0.6946671009063721,0.6586547493934631,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,30,2,0.6946671009063721,0.6656998991966248,0.1,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,30,3,0.7091929912567139,0.672286331653595,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,baseline_en_core,neutron,baseline,en,30,4,0.7091929912567139,0.672286331653595,0.0,11
